Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	North Carolina;Guilford County;ABSENTEE 3	nc_primary	GUILFORD;ABSENTEE 3
ReportingUnit	North Carolina;Guilford County;Precinct NCGR2	nc_primary	GUILFORD;NCGR2
ReportingUnit	North Carolina;Guilford County;Precinct JAM5	nc_primary	GUILFORD;JAM5
ReportingUnit	North Carolina;Guilford County;Precinct NCLAY1	nc_primary	GUILFORD;NCLAY1
ReportingUnit	North Carolina;Guilford County;Precinct FR3	nc_primary	GUILFORD;FR3
ReportingUnit	North Carolina;Guilford County;Precinct G41B	nc_primary	GUILFORD;G41B
ReportingUnit	North Carolina;Guilford County;Precinct G70	nc_primary	GUILFORD;G70
ReportingUnit	North Carolina;Guilford County;Precinct NCLAY2	nc_primary	GUILFORD;NCLAY2
ReportingUnit	North Carolina;Guilford County;Precinct NCGR1	nc_primary	GUILFORD;NCGR1
ReportingUnit	North Carolina;Guilford County;Precinct FR2	nc_primary	GUILFORD;FR2
ReportingUnit	North Carolina;Guilford County;Precinct G75	nc_primary	GUILFORD;G75
ReportingUnit	North Carolina;Guilford County;Precinct G42A	nc_primary	GUILFORD;G42A
ReportingUnit	North Carolina;Guilford County;Precinct G64	nc_primary	GUILFORD;G64
ReportingUnit	North Carolina;Guilford County;Precinct G61	nc_primary	GUILFORD;G61
ReportingUnit	North Carolina;Guilford County;Precinct GIB	nc_primary	GUILFORD;GIB
ReportingUnit	North Carolina;Halifax County;Precinct HAL	nc_primary	HALIFAX;HAL
ReportingUnit	North Carolina;Halifax County;Precinct FAUCT	nc_primary	HALIFAX;FAUCT
ReportingUnit	North Carolina;Halifax County;ABSENTEE	nc_primary	HALIFAX;ABSENTEE
ReportingUnit	North Carolina;Halifax County;ONE STOP	nc_primary	HALIFAX;ONE STOP
ReportingUnit	North Carolina;Halifax County;Precinct WEL 3	nc_primary	HALIFAX;WEL 3
ReportingUnit	North Carolina;Halifax County;Precinct RR 10	nc_primary	HALIFAX;RR 10
ReportingUnit	North Carolina;Halifax County;Precinct WEL1-2	nc_primary	HALIFAX;WEL1-2
ReportingUnit	North Carolina;Halifax County;Precinct CONC	nc_primary	HALIFAX;CONC
ReportingUnit	North Carolina;Halifax County;PROVISIONAL	nc_primary	HALIFAX;PROVISIONAL
ReportingUnit	North Carolina;Halifax County;Precinct RR1-2	nc_primary	HALIFAX;RR1-2
ReportingUnit	North Carolina;Halifax County;Precinct HPR	nc_primary	HALIFAX;HPR
ReportingUnit	North Carolina;Halifax County;Precinct RR 7	nc_primary	HALIFAX;RR 7
ReportingUnit	North Carolina;Halifax County;Precinct SN	nc_primary	HALIFAX;SN
ReportingUnit	North Carolina;Halifax County;Precinct RR 4	nc_primary	HALIFAX;RR 4
ReportingUnit	North Carolina;Halifax County;Precinct ENF1	nc_primary	HALIFAX;ENF1
ReportingUnit	North Carolina;Halifax County;Precinct LIT 1	nc_primary	HALIFAX;LIT 1
ReportingUnit	North Carolina;Halifax County;Precinct LIT 2	nc_primary	HALIFAX;LIT 2
ReportingUnit	North Carolina;Halifax County;Precinct RRC	nc_primary	HALIFAX;RRC
ReportingUnit	North Carolina;Halifax County;Precinct RR 11	nc_primary	HALIFAX;RR 11
ReportingUnit	North Carolina;Halifax County;Precinct RR 9	nc_primary	HALIFAX;RR 9
ReportingUnit	North Carolina;Halifax County;Precinct RR 3	nc_primary	HALIFAX;RR 3
ReportingUnit	North Carolina;Halifax County;Precinct BUTWD	nc_primary	HALIFAX;BUTWD
ReportingUnit	North Carolina;Halifax County;Precinct RR 5	nc_primary	HALIFAX;RR 5
ReportingUnit	North Carolina;Halifax County;Precinct ENF 2	nc_primary	HALIFAX;ENF 2
ReportingUnit	North Carolina;Halifax County;Precinct HOL	nc_primary	HALIFAX;HOL
ReportingUnit	North Carolina;Halifax County;Precinct RINGW	nc_primary	HALIFAX;RINGW
ReportingUnit	North Carolina;Henderson County;Precinct GM	nc_primary	HENDERSON;GM
ReportingUnit	North Carolina;Henderson County;Precinct NW	nc_primary	HENDERSON;NW
ReportingUnit	North Carolina;Henderson County;Precinct FL	nc_primary	HENDERSON;FL
ReportingUnit	North Carolina;Henderson County;Precinct NE	nc_primary	HENDERSON;NE
ReportingUnit	North Carolina;Henderson County;Precinct BK	nc_primary	HENDERSON;BK
ReportingUnit	North Carolina;Henderson County;Precinct CB	nc_primary	HENDERSON;CB
ReportingUnit	North Carolina;Henderson County;Precinct ES	nc_primary	HENDERSON;ES
ReportingUnit	North Carolina;Henderson County;Precinct LP	nc_primary	HENDERSON;LP
ReportingUnit	North Carolina;Henderson County;Precinct SW	nc_primary	HENDERSON;SW
ReportingUnit	North Carolina;Henderson County;Precinct SE	nc_primary	HENDERSON;SE
ReportingUnit	North Carolina;Henderson County;Precinct LJ	nc_primary	HENDERSON;LJ
ReportingUnit	North Carolina;Henderson County;Precinct AR	nc_primary	HENDERSON;AR
ReportingUnit	North Carolina;Henderson County;Precinct HS	nc_primary	HENDERSON;HS
ReportingUnit	North Carolina;Henderson County;PROVISIONAL	nc_primary	HENDERSON;PROVISIONAL
ReportingUnit	North Carolina;Henderson County;Precinct AT	nc_primary	HENDERSON;AT
ReportingUnit	North Carolina;Henderson County;Precinct MG	nc_primary	HENDERSON;MG
ReportingUnit	North Carolina;Henderson County;Precinct NM	nc_primary	HENDERSON;NM
ReportingUnit	North Carolina;Henderson County;CURBSIDE	nc_primary	HENDERSON;CURBSIDE
ReportingUnit	North Carolina;Henderson County;ONE STOP	nc_primary	HENDERSON;ONE STOP
ReportingUnit	North Carolina;Henderson County;Precinct ED	nc_primary	HENDERSON;ED
ReportingUnit	North Carolina;Henderson County;Precinct PR	nc_primary	HENDERSON;PR
ReportingUnit	North Carolina;Henderson County;Precinct NB	nc_primary	HENDERSON;NB
ReportingUnit	North Carolina;Henderson County;Precinct RG	nc_primary	HENDERSON;RG
ReportingUnit	North Carolina;Henderson County;ABSENTEE	nc_primary	HENDERSON;ABSENTEE
ReportingUnit	North Carolina;Henderson County;Precinct HV-3	nc_primary	HENDERSON;HV-3
ReportingUnit	North Carolina;Henderson County;Precinct RR	nc_primary	HENDERSON;RR
ReportingUnit	North Carolina;Henderson County;Precinct SM	nc_primary	HENDERSON;SM
ReportingUnit	North Carolina;Henderson County;Precinct EV	nc_primary	HENDERSON;EV
ReportingUnit	North Carolina;Henderson County;Precinct HC	nc_primary	HENDERSON;HC
ReportingUnit	North Carolina;Henderson County;Precinct BC	nc_primary	HENDERSON;BC
ReportingUnit	North Carolina;Henderson County;Precinct FR	nc_primary	HENDERSON;FR
ReportingUnit	North Carolina;Henderson County;TRANSFER	nc_primary	HENDERSON;TRANSFER
ReportingUnit	North Carolina;Henderson County;Precinct HV-1	nc_primary	HENDERSON;HV-1
ReportingUnit	North Carolina;Henderson County;Precinct HV-2	nc_primary	HENDERSON;HV-2
ReportingUnit	North Carolina;Henderson County;Precinct CV	nc_primary	HENDERSON;CV
ReportingUnit	North Carolina;Henderson County;Precinct CC	nc_primary	HENDERSON;CC
ReportingUnit	North Carolina;Henderson County;Precinct SB	nc_primary	HENDERSON;SB
ReportingUnit	North Carolina;Henderson County;Precinct GR	nc_primary	HENDERSON;GR
ReportingUnit	North Carolina;Henderson County;Precinct EF	nc_primary	HENDERSON;EF
ReportingUnit	North Carolina;Henderson County;Precinct PV	nc_primary	HENDERSON;PV
ReportingUnit	North Carolina;Iredell County;Precinct BA	nc_primary	IREDELL;BA
ReportingUnit	North Carolina;Iredell County;Precinct CC1	nc_primary	IREDELL;CC1
ReportingUnit	North Carolina;Iredell County;Precinct NH	nc_primary	IREDELL;NH
ReportingUnit	North Carolina;Iredell County;Precinct ST2	nc_primary	IREDELL;ST2
ReportingUnit	North Carolina;Iredell County;Precinct ST5	nc_primary	IREDELL;ST5
ReportingUnit	North Carolina;Iredell County;Precinct CH-A	nc_primary	IREDELL;CH-A
ReportingUnit	North Carolina;Iredell County;Precinct DV2-B	nc_primary	IREDELL;DV2-B
ReportingUnit	North Carolina;Iredell County;Precinct TB	nc_primary	IREDELL;TB
ReportingUnit	North Carolina;Iredell County;Precinct CD	nc_primary	IREDELL;CD
ReportingUnit	North Carolina;Iredell County;Precinct FT	nc_primary	IREDELL;FT
ReportingUnit	North Carolina;Iredell County;Precinct CS	nc_primary	IREDELL;CS
ReportingUnit	North Carolina;Iredell County;Precinct ST3	nc_primary	IREDELL;ST3
ReportingUnit	North Carolina;Iredell County;Precinct BE	nc_primary	IREDELL;BE
ReportingUnit	North Carolina;Iredell County;Precinct SH-B	nc_primary	IREDELL;SH-B
ReportingUnit	North Carolina;Iredell County;Precinct CH-B	nc_primary	IREDELL;CH-B
ReportingUnit	North Carolina;Iredell County;Precinct DV2-A	nc_primary	IREDELL;DV2-A
ReportingUnit	North Carolina;Iredell County;Precinct CC2	nc_primary	IREDELL;CC2
ReportingUnit	North Carolina;Iredell County;Precinct CC4	nc_primary	IREDELL;CC4
ReportingUnit	North Carolina;Iredell County;Precinct UG	nc_primary	IREDELL;UG
ReportingUnit	North Carolina;Iredell County;Precinct DV1-A	nc_primary	IREDELL;DV1-A
ReportingUnit	North Carolina;Iredell County;Precinct OL	nc_primary	IREDELL;OL
ReportingUnit	North Carolina;Iredell County;Precinct EM	nc_primary	IREDELL;EM
ReportingUnit	North Carolina;Iredell County;Precinct ST6	nc_primary	IREDELL;ST6
ReportingUnit	North Carolina;Iredell County;Precinct CC3	nc_primary	IREDELL;CC3
ReportingUnit	North Carolina;Iredell County;Precinct ST4	nc_primary	IREDELL;ST4
ReportingUnit	North Carolina;Iredell County;Precinct ST1	nc_primary	IREDELL;ST1
ReportingUnit	North Carolina;Iredell County;Precinct SH-A	nc_primary	IREDELL;SH-A
ReportingUnit	North Carolina;Iredell County;Precinct SB	nc_primary	IREDELL;SB
ReportingUnit	North Carolina;Iredell County;Precinct DV1-B	nc_primary	IREDELL;DV1-B
ReportingUnit	North Carolina;Johnston County;Precinct PR14	nc_primary	JOHNSTON;PR14
ReportingUnit	North Carolina;Johnston County;Precinct PR23A	nc_primary	JOHNSTON;PR23A
ReportingUnit	North Carolina;Johnston County;Precinct PR37	nc_primary	JOHNSTON;PR37
ReportingUnit	North Carolina;Johnston County;Precinct PR36	nc_primary	JOHNSTON;PR36
ReportingUnit	North Carolina;Johnston County;Precinct PR12B	nc_primary	JOHNSTON;PR12B
ReportingUnit	North Carolina;Johnston County;CLEVELAND	nc_primary	JOHNSTON;CLEVELAND
ReportingUnit	North Carolina;Johnston County;Precinct PR21	nc_primary	JOHNSTON;PR21
ReportingUnit	North Carolina;Johnston County;Precinct PR11A	nc_primary	JOHNSTON;PR11A
ReportingUnit	North Carolina;Johnston County;SMITHFIELD	nc_primary	JOHNSTON;SMITHFIELD
ReportingUnit	North Carolina;Johnston County;Precinct PR30	nc_primary	JOHNSTON;PR30
ReportingUnit	North Carolina;Johnston County;Precinct PR28	nc_primary	JOHNSTON;PR28
ReportingUnit	North Carolina;Johnston County;Precinct PR10A	nc_primary	JOHNSTON;PR10A
ReportingUnit	North Carolina;Johnston County;Precinct PR27A	nc_primary	JOHNSTON;PR27A
ReportingUnit	North Carolina;Johnston County;Precinct PR35	nc_primary	JOHNSTON;PR35
ReportingUnit	North Carolina;Johnston County;Precinct PR31A	nc_primary	JOHNSTON;PR31A
ReportingUnit	North Carolina;Johnston County;Precinct PR27B	nc_primary	JOHNSTON;PR27B
ReportingUnit	North Carolina;Johnston County;Precinct PR04	nc_primary	JOHNSTON;PR04
ReportingUnit	North Carolina;Johnston County;Precinct PR07	nc_primary	JOHNSTON;PR07
ReportingUnit	North Carolina;Johnston County;Precinct PR09	nc_primary	JOHNSTON;PR09
ReportingUnit	North Carolina;Johnston County;Precinct PR25	nc_primary	JOHNSTON;PR25
ReportingUnit	North Carolina;Johnston County;Precinct PR22	nc_primary	JOHNSTON;PR22
ReportingUnit	North Carolina;Johnston County;Precinct PR34	nc_primary	JOHNSTON;PR34
ReportingUnit	North Carolina;Johnston County;PROVISIONAL	nc_primary	JOHNSTON;PROVISIONAL
ReportingUnit	North Carolina;Johnston County;Precinct PR23B	nc_primary	JOHNSTON;PR23B
ReportingUnit	North Carolina;Johnston County;Precinct PR29A	nc_primary	JOHNSTON;PR29A
ReportingUnit	North Carolina;Johnston County;Precinct PR10B	nc_primary	JOHNSTON;PR10B
ReportingUnit	North Carolina;Johnston County;Precinct PR20	nc_primary	JOHNSTON;PR20
ReportingUnit	North Carolina;Johnston County;CLAYTON	nc_primary	JOHNSTON;CLAYTON
ReportingUnit	North Carolina;Johnston County;ABSENTEE	nc_primary	JOHNSTON;ABSENTEE
ReportingUnit	North Carolina;Johnston County;Precinct PR08	nc_primary	JOHNSTON;PR08
ReportingUnit	North Carolina;Johnston County;Precinct PR13	nc_primary	JOHNSTON;PR13
ReportingUnit	North Carolina;Johnston County;TRANSFER	nc_primary	JOHNSTON;TRANSFER
ReportingUnit	North Carolina;Johnston County;Precinct PR29B	nc_primary	JOHNSTON;PR29B
ReportingUnit	North Carolina;Johnston County;Precinct PR11B	nc_primary	JOHNSTON;PR11B
ReportingUnit	North Carolina;Johnston County;Precinct PR19	nc_primary	JOHNSTON;PR19
ReportingUnit	North Carolina;Johnston County;Precinct PR26	nc_primary	JOHNSTON;PR26
ReportingUnit	North Carolina;Johnston County;Precinct PR32	nc_primary	JOHNSTON;PR32
ReportingUnit	North Carolina;Johnston County;Precinct PR33	nc_primary	JOHNSTON;PR33
ReportingUnit	North Carolina;Johnston County;Precinct PR38	nc_primary	JOHNSTON;PR38
ReportingUnit	North Carolina;Johnston County;Precinct PR12A	nc_primary	JOHNSTON;PR12A
ReportingUnit	North Carolina;Johnston County;Precinct PR24	nc_primary	JOHNSTON;PR24
ReportingUnit	North Carolina;Johnston County;Precinct PR31B	nc_primary	JOHNSTON;PR31B
ReportingUnit	North Carolina;Haywood County;ABSENTEE	nc_primary	HAYWOOD;ABSENTEE
ReportingUnit	North Carolina;Haywood County;Precinct BE56	nc_primary	HAYWOOD;BE56
ReportingUnit	North Carolina;Haywood County;Precinct CL-N	nc_primary	HAYWOOD;CL-N
ReportingUnit	North Carolina;Haywood County;Precinct CE	nc_primary	HAYWOOD;CE
ReportingUnit	North Carolina;Haywood County;Precinct WW	nc_primary	HAYWOOD;WW
ReportingUnit	North Carolina;Haywood County;Precinct WS-1	nc_primary	HAYWOOD;WS-1
ReportingUnit	North Carolina;Haywood County;Precinct WS-2	nc_primary	HAYWOOD;WS-2
ReportingUnit	North Carolina;Haywood County;Precinct EF	nc_primary	HAYWOOD;EF
ReportingUnit	North Carolina;Haywood County;Precinct FC-1	nc_primary	HAYWOOD;FC-1
ReportingUnit	North Carolina;Haywood County;Precinct BE-3	nc_primary	HAYWOOD;BE-3
ReportingUnit	North Carolina;Haywood County;Precinct FC-2	nc_primary	HAYWOOD;FC-2
ReportingUnit	North Carolina;Haywood County;Precinct WC	nc_primary	HAYWOOD;WC
ReportingUnit	North Carolina;Haywood County;Precinct LJ	nc_primary	HAYWOOD;LJ
ReportingUnit	North Carolina;Haywood County;Precinct BE-2	nc_primary	HAYWOOD;BE-2
ReportingUnit	North Carolina;Haywood County;Precinct AC	nc_primary	HAYWOOD;AC
ReportingUnit	North Carolina;Haywood County;Precinct ID	nc_primary	HAYWOOD;ID
ReportingUnit	North Carolina;Haywood County;Precinct BE-7	nc_primary	HAYWOOD;BE-7
ReportingUnit	North Carolina;Haywood County;CURBSIDE	nc_primary	HAYWOOD;CURBSIDE
ReportingUnit	North Carolina;Haywood County;Precinct HA	nc_primary	HAYWOOD;HA
ReportingUnit	North Carolina;Haywood County;Precinct JC	nc_primary	HAYWOOD;JC
ReportingUnit	North Carolina;Haywood County;Precinct CR	nc_primary	HAYWOOD;CR
ReportingUnit	North Carolina;Haywood County;Precinct PC	nc_primary	HAYWOOD;PC
ReportingUnit	North Carolina;Haywood County;Precinct BE-4	nc_primary	HAYWOOD;BE-4
ReportingUnit	North Carolina;Haywood County;Precinct BE-1	nc_primary	HAYWOOD;BE-1
ReportingUnit	North Carolina;Haywood County;Precinct P	nc_primary	HAYWOOD;P
ReportingUnit	North Carolina;Haywood County;Precinct BC	nc_primary	HAYWOOD;BC
ReportingUnit	North Carolina;Haywood County;Precinct SA	nc_primary	HAYWOOD;SA
ReportingUnit	North Carolina;Haywood County;PROVISIONAL	nc_primary	HAYWOOD;PROVISIONAL
ReportingUnit	North Carolina;Haywood County;Precinct IH	nc_primary	HAYWOOD;IH
ReportingUnit	North Carolina;Haywood County;Precinct CL-S	nc_primary	HAYWOOD;CL-S
ReportingUnit	North Carolina;Haywood County;Precinct WE	nc_primary	HAYWOOD;WE
ReportingUnit	North Carolina;Haywood County;Precinct WO	nc_primary	HAYWOOD;WO
ReportingUnit	North Carolina;Hyde County;OS BOE	nc_primary	HYDE;OS BOE
ReportingUnit	North Carolina;Hyde County;ABS	nc_primary	HYDE;ABS
ReportingUnit	North Carolina;Hyde County;Precinct SQ	nc_primary	HYDE;SQ
ReportingUnit	North Carolina;Hyde County;PROV	nc_primary	HYDE;PROV
ReportingUnit	North Carolina;Hyde County;OS OCK	nc_primary	HYDE;OS OCK
ReportingUnit	North Carolina;Hyde County;TRANS	nc_primary	HYDE;TRANS
ReportingUnit	North Carolina;Hyde County;Precinct OCK	nc_primary	HYDE;OCK
ReportingUnit	North Carolina;Hyde County;Precinct FF	nc_primary	HYDE;FF
ReportingUnit	North Carolina;Hyde County;Precinct LL	nc_primary	HYDE;LL
ReportingUnit	North Carolina;Hyde County;Precinct SLAD	nc_primary	HYDE;SLAD
ReportingUnit	North Carolina;Hyde County;Precinct ENG	nc_primary	HYDE;ENG
ReportingUnit	North Carolina;Hyde County;Precinct BM	nc_primary	HYDE;BM
ReportingUnit	North Carolina;Hoke County;Precinct 13	nc_primary	HOKE;13
ReportingUnit	North Carolina;Hoke County;Precinct 65	nc_primary	HOKE;65
ReportingUnit	North Carolina;Hoke County;Precinct 02	nc_primary	HOKE;02
ReportingUnit	North Carolina;Hoke County;Precinct 03	nc_primary	HOKE;03
ReportingUnit	North Carolina;Hoke County;Precinct 61	nc_primary	HOKE;61
ReportingUnit	North Carolina;Hoke County;Precinct 12	nc_primary	HOKE;12
ReportingUnit	North Carolina;Hoke County;Precinct 01	nc_primary	HOKE;01
ReportingUnit	North Carolina;Hoke County;Precinct 62	nc_primary	HOKE;62
ReportingUnit	North Carolina;Hoke County;Precinct 04	nc_primary	HOKE;04
ReportingUnit	North Carolina;Hoke County;Precinct 63	nc_primary	HOKE;63
ReportingUnit	North Carolina;Hoke County;Precinct 15	nc_primary	HOKE;15
ReportingUnit	North Carolina;Hoke County;Precinct 06B	nc_primary	HOKE;06B
ReportingUnit	North Carolina;Hoke County;Precinct 05	nc_primary	HOKE;05
ReportingUnit	North Carolina;Hoke County;Precinct 64	nc_primary	HOKE;64
ReportingUnit	North Carolina;Hoke County;Precinct 14	nc_primary	HOKE;14
ReportingUnit	North Carolina;Greene County;Precinct MAUR	nc_primary	GREENE;MAUR
ReportingUnit	North Carolina;Greene County;Precinct HOOK	nc_primary	GREENE;HOOK
ReportingUnit	North Carolina;Greene County;Precinct CAST	nc_primary	GREENE;CAST
ReportingUnit	North Carolina;Greene County;ABSENTEE MAIL	nc_primary	GREENE;ABSENTEE MAIL
ReportingUnit	North Carolina;Greene County;Precinct SHIN	nc_primary	GREENE;SHIN
ReportingUnit	North Carolina;Greene County;ONE STOP	nc_primary	GREENE;ONE STOP
ReportingUnit	North Carolina;Greene County;Precinct SUGG	nc_primary	GREENE;SUGG
ReportingUnit	North Carolina;Greene County;Precinct ARBA	nc_primary	GREENE;ARBA
ReportingUnit	North Carolina;Greene County;Precinct SH#1	nc_primary	GREENE;SH#1
ReportingUnit	North Carolina;Greene County;Precinct BULL	nc_primary	GREENE;BULL
ReportingUnit	North Carolina;Greene County;PROVISIONAL	nc_primary	GREENE;PROVISIONAL
ReportingUnit	North Carolina;Greene County;Precinct BEAR	nc_primary	GREENE;BEAR
ReportingUnit	North Carolina;Greene County;Precinct WALS	nc_primary	GREENE;WALS
ReportingUnit	North Carolina;Hertford County;Precinct M1	nc_primary	HERTFORD;M1
ReportingUnit	North Carolina;Hertford County;Precinct A3	nc_primary	HERTFORD;A3
ReportingUnit	North Carolina;Hertford County;Precinct UN	nc_primary	HERTFORD;UN
ReportingUnit	North Carolina;Hertford County;Precinct SJ	nc_primary	HERTFORD;SJ
ReportingUnit	North Carolina;Hertford County;Precinct CM	nc_primary	HERTFORD;CM
ReportingUnit	North Carolina;Hertford County;Precinct ML	nc_primary	HERTFORD;ML
ReportingUnit	North Carolina;Hertford County;Precinct M2	nc_primary	HERTFORD;M2
ReportingUnit	North Carolina;Hertford County;Precinct HV	nc_primary	HERTFORD;HV
ReportingUnit	North Carolina;Hertford County;Precinct BR	nc_primary	HERTFORD;BR
ReportingUnit	North Carolina;Hertford County;Precinct CO	nc_primary	HERTFORD;CO
ReportingUnit	North Carolina;Hertford County;Precinct WN	nc_primary	HERTFORD;WN
ReportingUnit	North Carolina;Hertford County;Precinct A1	nc_primary	HERTFORD;A1
ReportingUnit	North Carolina;Hertford County;Precinct A2	nc_primary	HERTFORD;A2
ReportingUnit	North Carolina;Granville County;Precinct CORI	nc_primary	GRANVILLE;CORI
ReportingUnit	North Carolina;Granville County;Precinct WILT	nc_primary	GRANVILLE;WILT
ReportingUnit	North Carolina;Granville County;Precinct CRDL	nc_primary	GRANVILLE;CRDL
ReportingUnit	North Carolina;Granville County;Precinct BTNR	nc_primary	GRANVILLE;BTNR
ReportingUnit	North Carolina;Granville County;Precinct SALM	nc_primary	GRANVILLE;SALM
ReportingUnit	North Carolina;Granville County;Precinct BERE	nc_primary	GRANVILLE;BERE
ReportingUnit	North Carolina;Granville County;Precinct CRDM	nc_primary	GRANVILLE;CRDM
ReportingUnit	North Carolina;Granville County;Precinct SOOX	nc_primary	GRANVILLE;SOOX
ReportingUnit	North Carolina;Granville County;Precinct WOEL	nc_primary	GRANVILLE;WOEL
ReportingUnit	North Carolina;Granville County;Precinct SASS	nc_primary	GRANVILLE;SASS
ReportingUnit	North Carolina;Granville County;Precinct TYHO	nc_primary	GRANVILLE;TYHO
ReportingUnit	North Carolina;Granville County;Precinct ANTI	nc_primary	GRANVILLE;ANTI
ReportingUnit	North Carolina;Granville County;Precinct OKHL	nc_primary	GRANVILLE;OKHL
ReportingUnit	North Carolina;Granville County;Precinct MTEN	nc_primary	GRANVILLE;MTEN
ReportingUnit	North Carolina;Granville County;Precinct EAOX	nc_primary	GRANVILLE;EAOX
ReportingUnit	North Carolina;Jackson County;Precinct GCK	nc_primary	JACKSON;GCK
ReportingUnit	North Carolina;Jackson County;Precinct SCC	nc_primary	JACKSON;SCC
ReportingUnit	North Carolina;Jackson County;Precinct RIV	nc_primary	JACKSON;RIV
ReportingUnit	North Carolina;Jackson County;ABSENTEE MAIL	nc_primary	JACKSON;ABSENTEE MAIL
ReportingUnit	North Carolina;Jackson County;Precinct CAN	nc_primary	JACKSON;CAN
ReportingUnit	North Carolina;Jackson County;Precinct SSW	nc_primary	JACKSON;SSW
ReportingUnit	North Carolina;Jackson County;PROVISIONAL	nc_primary	JACKSON;PROVISIONAL
ReportingUnit	North Carolina;Jackson County;Precinct CAS	nc_primary	JACKSON;CAS
ReportingUnit	North Carolina;Jackson County;Precinct WEB	nc_primary	JACKSON;WEB
ReportingUnit	North Carolina;Jackson County;Precinct SAV	nc_primary	JACKSON;SAV
ReportingUnit	North Carolina;Jackson County;Precinct CUL	nc_primary	JACKSON;CUL
ReportingUnit	North Carolina;Jackson County;Precinct CFK	nc_primary	JACKSON;CFK
ReportingUnit	North Carolina;Jackson County;Precinct BCK	nc_primary	JACKSON;BCK
ReportingUnit	North Carolina;Jackson County;CURBSIDE	nc_primary	JACKSON;CURBSIDE
ReportingUnit	North Carolina;Jackson County;Precinct QUA	nc_primary	JACKSON;QUA
ReportingUnit	North Carolina;Jackson County;Precinct SND	nc_primary	JACKSON;SND
ReportingUnit	North Carolina;Jackson County;Precinct GLV	nc_primary	JACKSON;GLV
ReportingUnit	North Carolina;Lee County;TRANSFER	nc_primary	LEE;TRANSFER
ReportingUnit	North Carolina;Lee County;PROVISIONAL	nc_primary	LEE;PROVISIONAL
ReportingUnit	North Carolina;Lee County;Precinct C1	nc_primary	LEE;C1
ReportingUnit	North Carolina;Lee County;Precinct D1	nc_primary	LEE;D1
ReportingUnit	North Carolina;Lee County;ONE STOP BOE	nc_primary	LEE;ONE STOP BOE
ReportingUnit	North Carolina;Lee County;Precinct A1	nc_primary	LEE;A1
ReportingUnit	North Carolina;Lee County;Precinct A2	nc_primary	LEE;A2
ReportingUnit	North Carolina;Lee County;Precinct B1	nc_primary	LEE;B1
ReportingUnit	North Carolina;Lee County;Precinct C2	nc_primary	LEE;C2
ReportingUnit	North Carolina;Lee County;ONE STOP MCSWAIN	nc_primary	LEE;ONE STOP MCSWAIN
ReportingUnit	North Carolina;Lee County;Precinct E1	nc_primary	LEE;E1
ReportingUnit	North Carolina;Lee County;ABSENTEE MAIL	nc_primary	LEE;ABSENTEE MAIL
ReportingUnit	North Carolina;Lee County;Precinct E2	nc_primary	LEE;E2
ReportingUnit	North Carolina;Lee County;Precinct D2	nc_primary	LEE;D2
ReportingUnit	North Carolina;Lee County;Precinct B2	nc_primary	LEE;B2
ReportingUnit	North Carolina;Lenoir County;Precinct N	nc_primary	LENOIR;N
ReportingUnit	North Carolina;Lenoir County;Precinct T1	nc_primary	LENOIR;T1
ReportingUnit	North Carolina;Lenoir County;Precinct PH2	nc_primary	LENOIR;PH2
ReportingUnit	North Carolina;Lenoir County;CURBSIDE	nc_primary	LENOIR;CURBSIDE
ReportingUnit	North Carolina;Lenoir County;Precinct T2	nc_primary	LENOIR;T2
ReportingUnit	North Carolina;Lenoir County;Precinct PH1	nc_primary	LENOIR;PH1
ReportingUnit	North Carolina;Lenoir County;PROVISIONAL	nc_primary	LENOIR;PROVISIONAL
ReportingUnit	North Carolina;Lenoir County;ABSENTEE MAIL	nc_primary	LENOIR;ABSENTEE MAIL
ReportingUnit	North Carolina;Lenoir County;Precinct MH	nc_primary	LENOIR;MH
ReportingUnit	North Carolina;Lenoir County;Precinct FC	nc_primary	LENOIR;FC
ReportingUnit	North Carolina;Lenoir County;Precinct K7	nc_primary	LENOIR;K7
ReportingUnit	North Carolina;Lenoir County;Precinct K5	nc_primary	LENOIR;K5
ReportingUnit	North Carolina;Lenoir County;Precinct K6	nc_primary	LENOIR;K6
ReportingUnit	North Carolina;Lenoir County;Precinct C	nc_primary	LENOIR;C
ReportingUnit	North Carolina;Lenoir County;Precinct SW	nc_primary	LENOIR;SW
ReportingUnit	North Carolina;Lenoir County;Precinct K3	nc_primary	LENOIR;K3
ReportingUnit	North Carolina;Lenoir County;Precinct K8	nc_primary	LENOIR;K8
ReportingUnit	North Carolina;Lenoir County;Precinct K2	nc_primary	LENOIR;K2
ReportingUnit	North Carolina;Lenoir County;Precinct K1	nc_primary	LENOIR;K1
ReportingUnit	North Carolina;Lenoir County;Precinct W	nc_primary	LENOIR;W
ReportingUnit	North Carolina;Lenoir County;Precinct K9	nc_primary	LENOIR;K9
ReportingUnit	North Carolina;Lenoir County;Precinct SH	nc_primary	LENOIR;SH
ReportingUnit	North Carolina;Lenoir County;Precinct V	nc_primary	LENOIR;V
ReportingUnit	North Carolina;Lenoir County;Precinct K4	nc_primary	LENOIR;K4
ReportingUnit	North Carolina;Lenoir County;Precinct I	nc_primary	LENOIR;I
ReportingUnit	North Carolina;Graham County;Precinct WEST	nc_primary	GRAHAM;WEST
ReportingUnit	North Carolina;Graham County;Precinct STEC	nc_primary	GRAHAM;STEC
