cdf_element	cdf_internal_name	raw_identifier_value
Candidate	BEAU MATTHEW LAFAVE	BEAU MATTHEW LAFAVE
Candidate	BEN FREDERICK	BEN FREDERICK
Candidate	BENJAMIN CARR	BENJAMIN CARR
Candidate	BENJAMIN DRYKE	BENJAMIN DRYKE
Candidate	BETH GRIFFIN	BETH GRIFFIN
Candidate	BETTY JEAN ALEXANDER	BETTY JEAN ALEXANDER
Candidate	BILL GELINEAU	BILL GELINEAU
Candidate	BILL HUIZENGA	BILL HUIZENGA
Candidate	BILL LAVOY	BILL LAVOY
Candidate	BILL SAXTON	BILL SAXTON
Candidate	BILL SCHUETTE	BILL SCHUETTE
Candidate	BOB BAIRD	BOB BAIRD
Candidate	BOB ROMPS	BOB ROMPS
Candidate	BORIS TUMAN	BORIS TUMAN
Candidate	BRAD PAQUETTE	BRAD PAQUETTE
Candidate	BRADLEY SLAGH	BRADLEY SLAGH
Candidate	BRANDON HOEZEE	BRANDON HOEZEE
Candidate	BRANDT IDEN	BRANDT IDEN
Candidate	BRENDA CARTER	BRENDA CARTER
Candidate	BRENDA JONES	BRENDA JONES
Candidate	BRENDA LAWRENCE	BRENDA LAWRENCE
Candidate	BRIAN ELLISON	BRIAN ELLISON
Candidate	BRIAN K. ELDER	BRIAN K. ELDER
Candidate	BRIAN MEAKIN	BRIAN MEAKIN
Candidate	BRIAN R. WRIGHT	BRIAN R. WRIGHT
Candidate	BRIANNA T. SCOTT	BRIANNA T. SCOTT
Candidate	BRIDGETTE R. ABRAHAM-GUZMAN	BRIDGETTE R. ABRAHAM-GUZMAN
Candidate	BRONNA KAHLE	BRONNA KAHLE
Candidate	BRUCE CAMPBELL	BRUCE CAMPBELL
Candidate	BRYAN C. BARNHILL	BRYAN C. BARNHILL
Candidate	CANDIUS STEARNS	CANDIUS STEARNS
Candidate	CARA CLEMENTE	CARA CLEMENTE
Candidate	CATHY ALBRO	CATHY ALBRO
Candidate	CELIA YOUNG-WENKEL	CELIA YOUNG-WENKEL
Candidate	CHAD MCNAMARA	CHAD MCNAMARA
Candidate	CHANEIKA RANELL PENNY	CHANEIKA RANELL PENNY
Candidate	CHRIS AFENDOULIS	CHRIS AFENDOULIS
Candidate	CHRIS GRAVELINE	CHRIS GRAVELINE
Candidate	CHRISTINE C. SCHWARTZ	CHRISTINE C. SCHWARTZ
Candidate	CHRISTINE E. BARNES	CHRISTINE E. BARNES
Candidate	CHRISTINE GREIG	CHRISTINE GREIG
Candidate	CHRISTOPHER BANKS	CHRISTOPHER BANKS
Candidate	CHRISTOPHER COMDEN	CHRISTOPHER COMDEN
Candidate	CHRISTOPHER GILES	CHRISTOPHER GILES
Candidate	CLYDE DARNELL LYNCH	CLYDE DARNELL LYNCH
Candidate	CLYDE LYNCH	CLYDE LYNCH
Candidate	COLLEEN TURK	COLLEEN TURK
Candidate	COLTON A. CAMPBELL	COLTON A. CAMPBELL
Candidate	COOPER NYE	COOPER NYE
Candidate	CRAIG BEACH	CRAIG BEACH
Candidate	CRYSTAL VAN SICKLE	CRYSTAL VAN SICKLE
Candidate	CURT VANDERWALL	CURT VANDERWALL
Candidate	"CURTIS HERTEL, JR."	"CURTIS HERTEL, JR."
Candidate	CYNTHIA A. JOHNSON	CYNTHIA A. JOHNSON
Candidate	CYNTHIA A. LUCZAK	CYNTHIA A. LUCZAK
Candidate	D. ETTA WILCOXON	D. ETTA WILCOXON
Candidate	DAIRE RENDON	DAIRE RENDON
Candidate	DALE W. ZORN	DALE W. ZORN
Candidate	DAN LAUWERS	DAN LAUWERS
Candidate	DAN O'NEIL	DAN O'NEIL
Candidate	DAN SEIBERT	DAN SEIBERT
Candidate	DANA KNIGHT	DANA KNIGHT
Candidate	DANA NESSEL	DANA NESSEL
Candidate	DANETTA L. SIMPSON	DANETTA L. SIMPSON
Candidate	DANIEL T. KILDEE	DANIEL T. KILDEE
Candidate	DARIAN MOORE	DARIAN MOORE
Candidate	DARRELL STASIK	DARRELL STASIK
Candidate	DARRIN CAMILLERI	DARRIN CAMILLERI
Candidate	DAVE ADAMS	DAVE ADAMS
Candidate	DAVE DUTCH	DAVE DUTCH
Candidate	DAVE MORGAN	DAVE MORGAN
Candidate	DAVID ANTHONY DUDENHOEFER	DAVID ANTHONY DUDENHOEFER
Candidate	DAVID E. LOSSING	DAVID E. LOSSING
Candidate	DAVID J. LILLIS	DAVID J. LILLIS
Candidate	DAVID LAGRAND	DAVID LAGRAND
Candidate	DAVID MOTT	DAVID MOTT
Candidate	DAVID NICHOLSON	DAVID NICHOLSON
Candidate	DAVID WOLKINSON	DAVID WOLKINSON
Candidate	DAWN D. LEVEY	DAWN D. LEVEY
Candidate	DAYNA POLEHANKI	DAYNA POLEHANKI
Candidate	DEAN E. HILL	DEAN E. HILL
Candidate	DEBBIE BOURGOIS	DEBBIE BOURGOIS
Candidate	DEBBIE DINGELL	DEBBIE DINGELL
Candidate	DEBBIE STABENOW	DEBBIE STABENOW
Candidate	DENNIS B. SMITH	DENNIS B. SMITH
Candidate	DESHAWN WILKINS	DESHAWN WILKINS
Candidate	DIANA FARRINGTON	DIANA FARRINGTON
Candidate	DIANE DUNASKISS	DIANE DUNASKISS
Candidate	DION ADAMS	DION ADAMS
Candidate	DOLORES BRODERSEN	DOLORES BRODERSEN
Candidate	DONNA KEKESIS	DONNA KEKESIS
Candidate	DONNA LASINSKI	DONNA LASINSKI
Candidate	DOROTHY PATTERSON	DOROTHY PATTERSON
Candidate	DOROTHY TANNER	DOROTHY TANNER
Candidate	DOUG DERN	DOUG DERN
Candidate	DOUG MITCHELL	DOUG MITCHELL
Candidate	DOUG TIETZ	DOUG TIETZ
Candidate	DOUGLAS C. WOZNIAK	DOUGLAS C. WOZNIAK
Candidate	DOUGLAS LEVESQUE	DOUGLAS LEVESQUE
Candidate	DOUGLAS W. GARDNER	DOUGLAS W. GARDNER
Candidate	ED MCBROOM	ED MCBROOM
Candidate	ELISSA SLOTKIN	ELISSA SLOTKIN
Candidate	ELIZABETH T. CLEMENT	ELIZABETH T. CLEMENT
Candidate	ERIC BORREGARD	ERIC BORREGARD
Candidate	ERIC EDWARD SABIN	ERIC EDWARD SABIN
Candidate	ERIC LEUTHEUSER	ERIC LEUTHEUSER
Candidate	ERIKA GEISS	ERIKA GEISS
Candidate	ERNIE WHITESIDE	ERNIE WHITESIDE
Candidate	ERWIN HAAS	ERWIN HAAS
Candidate	EUGENE SINTA	EUGENE SINTA
Candidate	EVAN SPACE	EVAN SPACE
Candidate	FRANCIS L. ROWLEY	FRANCIS L. ROWLEY
Candidate	FRANK LIBERATI	FRANK LIBERATI
Candidate	FRED UPTON	FRED UPTON
Candidate	GAIL EICHORST	GAIL EICHORST
Candidate	GARNET LEWIS	GARNET LEWIS
Candidate	GARY HOWELL	GARY HOWELL
Candidate	GARY R. EISEN	GARY R. EISEN
Candidate	GARY WALKOWICZ	GARY WALKOWICZ
Candidate	GEORGE E. HUFFMAN III	GEORGE E. HUFFMAN III
Candidate	GEORGE NASTAS	GEORGE NASTAS
Candidate	GERALD T. VAN SICKLE	GERALD T. VAN SICKLE
Candidate	GRAHAM FILLER	GRAHAM FILLER
Candidate	GREG VANWOERKOM	GREG VANWOERKOM
Candidate	GREGORY CRESWELL	GREGORY CRESWELL
Candidate	GREGORY MARKKANEN	GREGORY MARKKANEN
Candidate	GREGORY SCOTT STEMPFLE	GREGORY SCOTT STEMPFLE
Candidate	GRETCHEN DRISKELL	GRETCHEN DRISKELL
Candidate	GRETCHEN WHITMER	GRETCHEN WHITMER
Candidate	HALEY STEVENS	HALEY STEVENS
Candidate	HALI MCEACHERN	HALI MCEACHERN
Candidate	HANK VAUPEL	HANK VAUPEL
Candidate	HARLEY MIKKELSON	HARLEY MIKKELSON
Candidate	HEIDI A. ZUNIGA	HEIDI A. ZUNIGA
Candidate	HENRY JOSEPH LESTER	HENRY JOSEPH LESTER
Candidate	HENRY SWIFT	HENRY SWIFT
Candidate	HENRY YANEZ	HENRY YANEZ
Candidate	HOWARD WEATHINGTON	HOWARD WEATHINGTON
Candidate	IAN HAIGHT	IAN HAIGHT
Candidate	ISAAC ROBINSON	ISAAC ROBINSON
Candidate	JACK BERGMAN	JACK BERGMAN
Candidate	JACK O'MALLEY	JACK O'MALLEY
Candidate	JACOB STRALEY	JACOB STRALEY
Candidate	JAMES A. LOWER	JAMES A. LOWER
Candidate	JAMES K. YOUNG	JAMES K. YOUNG
Candidate	JAMES LEWIS HUDLER	JAMES LEWIS HUDLER
Candidate	JAMES S. CASHA	JAMES S. CASHA
Candidate	JAMES STEPHENS	JAMES STEPHENS
Candidate	JAMES TOWNSEND	JAMES TOWNSEND
Candidate	JAMIE LEWIS	JAMIE LEWIS
Candidate	JANET FLESSLAND	JANET FLESSLAND
Candidate	JANET M. SANGER	JANET M. SANGER
Candidate	JASON B. REES	JASON B. REES
Candidate	JASON M. SHEPPARD	JASON M. SHEPPARD
Candidate	JASON NOBLE	JASON NOBLE
Candidate	JASON WENTWORTH	JASON WENTWORTH
Candidate	JAZMINE M. EARLY	JAZMINE M. EARLY
Candidate	JEAN E. HOLLAND	JEAN E. HOLLAND
Candidate	JEANETTE SCHIPPER	JEANETTE SCHIPPER
Candidate	JEFF BONNELL	JEFF BONNELL
Candidate	JEFF IRWIN	JEFF IRWIN
Candidate	JEFF JONES	JEFF JONES
Candidate	JEFF NOBLE	JEFF NOBLE
Candidate	JEFF PITTEL	JEFF PITTEL
Candidate	JEFF YAROCH	JEFF YAROCH
Candidate	JENNIFER ANIANO	JENNIFER ANIANO
Candidate	JENNIFER SUIDAN	JENNIFER SUIDAN
Candidate	JENNIFER V. KURLAND	JENNIFER V. KURLAND
Candidate	JEREMY MORGAN	JEREMY MORGAN
Candidate	JEREMY MOSS	JEREMY MOSS
Candidate	JEREMY PERUSKI	JEREMY PERUSKI
Candidate	JERRY HILLIARD	JERRY HILLIARD
Candidate	JERRY SIAS	JERRY SIAS
Candidate	JESSICIA SMITH	JESSICIA SMITH
Candidate	JEWELL JONES	JEWELL JONES
Candidate	JIM ANANICH	JIM ANANICH
Candidate	JIM ELLISON	JIM ELLISON
Candidate	JIM HAADSMA	JIM HAADSMA
Candidate	JIM LILLY	JIM LILLY
Candidate	JIM PAGE	JIM PAGE
Candidate	JIM RUNESTAD	JIM RUNESTAD
Candidate	JIM STAMAS	JIM STAMAS
Candidate	JOANNE SCHMIDT GALLOWAY	JOANNE SCHMIDT GALLOWAY
Candidate	JOCELYN BENSON	JOCELYN BENSON
Candidate	JODY RICE-WHITE	JODY RICE-WHITE
Candidate	"JOE BELLINO, JR."	"JOE BELLINO, JR."
Candidate	JOE FARRINGTON	JOE FARRINGTON
Candidate	JOE SANGER	JOE SANGER
Candidate	JOE TATE	JOE TATE
Candidate	JOE WEIR	JOE WEIR
Candidate	JOEY B. ANDREWS	JOEY B. ANDREWS
Candidate	JOHN ANTHONY LA PIETRA	JOHN ANTHONY LA PIETRA
Candidate	JOHN ARTHUR WILLIAMS	JOHN ARTHUR WILLIAMS
Candidate	JOHN BIZON	JOHN BIZON
Candidate	JOHN CHIRKUN	JOHN CHIRKUN
Candidate	JOHN CONYERS III	JOHN CONYERS III
Candidate	JOHN D. CHERRY	JOHN D. CHERRY
Candidate	JOHN HOWARD WILHELM	JOHN HOWARD WILHELM
Candidate	JOHN J. TATAR	JOHN J. TATAR
Candidate	JOHN JAMES	JOHN JAMES
Candidate	JOHN JASCOB	JOHN JASCOB
Candidate	JOHN MOOLENAAR	JOHN MOOLENAAR
Candidate	JOHN P. SPICA	JOHN P. SPICA
Candidate	JOHN PALFFY	JOHN PALFFY
Candidate	JOHN PAUL SANGER	JOHN PAUL SANGER
Candidate	JOHN REILLY	JOHN REILLY
Candidate	JOHN T. HARGENRADER	JOHN T. HARGENRADER
Candidate	JOHN V. MCDERMOTT	JOHN V. MCDERMOTT
Candidate	JON BUMSTEAD	JON BUMSTEAD
Candidate	JON ELGAS	JON ELGAS
Candidate	JON HOADLEY	JON HOADLEY
Candidate	JONATHAN LEE POMMERVILLE	JONATHAN LEE POMMERVILLE
Candidate	JOSEPH H. LEBLANC	JOSEPH H. LEBLANC
Candidate	JOSEPH P. GILLOTTE	JOSEPH P. GILLOTTE
Candidate	JOSHUA RIVARD	JOSHUA RIVARD
Candidate	JUDITH P. PRITCHETT	JUDITH P. PRITCHETT
Candidate	JULIA PULVER	JULIA PULVER
Candidate	JULIE A. CALLEY	JULIE A. CALLEY
Candidate	JULIE ALEXANDER	JULIE ALEXANDER
Candidate	JULIE BRIXIE	JULIE BRIXIE
Candidate	JUSTIN AMASH	JUSTIN AMASH
Candidate	KARA HOPE	KARA HOPE
Candidate	KAREN ADAMS	KAREN ADAMS
Candidate	KAREN WHITSETT	KAREN WHITSETT
Candidate	KATHY GOODWIN	KATHY GOODWIN
Candidate	KATHY S. CRAWFORD	KATHY S. CRAWFORD
Candidate	KATHY STECKER	KATHY STECKER
Candidate	KATHY WIEJACZKA	KATHY WIEJACZKA
Candidate	KATIE NEPTON	KATIE NEPTON
Candidate	KEITH BUTKOVICH	KEITH BUTKOVICH
Candidate	KELLY A. BREEN	KELLY A. BREEN
Candidate	KELLY CHARRON TEBAY	KELLY CHARRON TEBAY
Candidate	KELLY ROSSMAN-MCKINNEY	KELLY ROSSMAN-MCKINNEY
Candidate	KEN HORN	KEN HORN
Candidate	KEN SUMMERS	KEN SUMMERS
Candidate	KERRY LEE MORGAN	KERRY LEE MORGAN
Candidate	KEVIN A. GRAVES	KEVIN A. GRAVES
Candidate	KEVIN COLEMAN	KEVIN COLEMAN
Candidate	KEVIN DALEY	KEVIN DALEY
Candidate	KEVIN HERTEL	KEVIN HERTEL
Candidate	KIM LASATA	KIM LASATA
Candidate	KIMBERLY BIZON	KIMBERLY BIZON
Candidate	KIMBERLY HILL KNOTT	KIMBERLY HILL KNOTT
Candidate	KRESTA TRAIN	KRESTA TRAIN
Candidate	KRISTEN BROWN	KRISTEN BROWN
Candidate	KRISTY PAGAN	KRISTY PAGAN
Candidate	KURTIS T. WILDER	KURTIS T. WILDER
Candidate	KYLE COOPER	KYLE COOPER
Candidate	KYLE MCKEE	KYLE MCKEE
Candidate	KYRA HARRIS BOLDEN	KYRA HARRIS BOLDEN
Candidate	LANA THEIS	LANA THEIS
Candidate	LANCE HERMAN	LANCE HERMAN
Candidate	LARRY BETTS	LARRY BETTS
Candidate	LARRY C. INMAN	LARRY C. INMAN
Candidate	"LARRY JAMES HUTCHINSON, JR."	"LARRY JAMES HUTCHINSON, JR."
Candidate	LATANYA GARRETT	LATANYA GARRETT
Candidate	LAURA COX	LAURA COX
Candidate	LAURA DODD	LAURA DODD
Candidate	LAURA WINN	LAURA WINN
Candidate	LAUREN TAYLOR	LAUREN TAYLOR
Candidate	LAURIE POHUTSKY	LAURIE POHUTSKY
Candidate	LEE CHATFIELD	LEE CHATFIELD
Candidate	LENA EPSTEIN	LENA EPSTEIN
Candidate	LEON R. CLARK	LEON R. CLARK
Candidate	LEONARD SCHWARTZ	LEONARD SCHWARTZ
Candidate	LESLIE LOVE	LESLIE LOVE
Candidate	LINDA SAWYER	LINDA SAWYER
Candidate	LISA LANE GIOIA	LISA LANE GIOIA
Candidate	LISA PAPAS	LISA PAPAS
Candidate	LISA VALERIO-NOWC	LISA VALERIO-NOWC
Candidate	LOGAN R. SMITH	LOGAN R. SMITH
Candidate	LORA GREENE	LORA GREENE
Candidate	LORENCE WENKE	LORENCE WENKE
Candidate	LORI M. STONE	LORI M. STONE
Candidate	LOUIS PALUS	LOUIS PALUS
Candidate	LUKE MEERMAN	LUKE MEERMAN
Candidate	LYNN AFENDOULIS	LYNN AFENDOULIS
Candidate	MALLORY MCMORROW	MALLORY MCMORROW
Candidate	MARC JOSEPH SOSNOWSKI	MARC JOSEPH SOSNOWSKI
Candidate	MARCELIS TURNER	MARCELIS TURNER
Candidate	MARCIA SQUIER	MARCIA SQUIER
Candidate	MARGARET E. O'BRIEN	MARGARET E. O'BRIEN
Candidate	MARGE KATCHMARK SALLOWS	MARGE KATCHMARK SALLOWS
Candidate	MARI MANOOGIAN	MARI MANOOGIAN
Candidate	MARK BIGNELL	MARK BIGNELL
Candidate	MARK CORCORAN	MARK CORCORAN
Candidate	MARK E. HUIZENGA	MARK E. HUIZENGA
Candidate	MARK LUDWIG	MARK LUDWIG
Candidate	MARSHALL BULLOCK	MARSHALL BULLOCK
Candidate	MARTIN CHURCH	MARTIN CHURCH
Candidate	MARTY KNOLLENBERG	MARTY KNOLLENBERG
Candidate	MARY ANNE HERING	MARY ANNE HERING
Candidate	MARY BUZUMA	MARY BUZUMA
Candidate	MARY TREDER LANG	MARY TREDER LANG
Candidate	MARY WHITEFORD	MARY WHITEFORD
Candidate	MATT HALL	MATT HALL
Candidate	MATT KOLESZAR	MATT KOLESZAR
Candidate	MATT KUEHNEL	MATT KUEHNEL
Candidate	MATT LONGJOHN	MATT LONGJOHN
Candidate	MATT MADDOCK	MATT MADDOCK
Candidate	MATTHEW SHEPARD	MATTHEW SHEPARD
Candidate	MATTHEW W. MORGAN	MATTHEW W. MORGAN
Candidate	MAX RIEKSE	MAX RIEKSE
Candidate	MD RABBI ALAM	MD RABBI ALAM
Candidate	MEAGAN L. CARR	MEAGAN L. CARR
Candidate	MEGAN KATHLEEN CAVANAGH	MEGAN KATHLEEN CAVANAGH
Candidate	MELISSA FRUGE	MELISSA FRUGE
Candidate	MELODY WAGNER	MELODY WAGNER
Candidate	MICHAEL D. MCCREADY	MICHAEL D. MCCREADY
Candidate	MICHAEL FRAZIER	MICHAEL FRAZIER
Candidate	MICHAEL MACDONALD	MICHAEL MACDONALD
Candidate	MICHAEL WEBBER	MICHAEL WEBBER
Candidate	MICHELE HOITENGA	MICHELE HOITENGA
Candidate	MICHELLE BAILEY	MICHELLE BAILEY
Candidate	MICHELLE LAVOY	MICHELLE LAVOY
Candidate	MIKE BISHOP	MIKE BISHOP
Candidate	MIKE MILLER	MIKE MILLER
Candidate	MIKE MUELLER	MIKE MUELLER
Candidate	MIKE SALIBA	MIKE SALIBA
Candidate	MIKE SHIRKEY	MIKE SHIRKEY
Candidate	MIKE TAILLARD	MIKE TAILLARD
Candidate	MINDY DENNINGER	MINDY DENNINGER
Candidate	MITCH SWOBODA	MITCH SWOBODA
Candidate	MONA M. SHAND	MONA M. SHAND
Candidate	NATE SHANNON	NATE SHANNON
Candidate	NATHAN HEWER	NATHAN HEWER
Candidate	NICOLE BREADON	NICOLE BREADON
Candidate	NILES NIEMUTH	NILES NIEMUTH
Candidate	NORMAN M. PETERSON	NORMAN M. PETERSON
Candidate	PADMA KUPPA	PADMA KUPPA
Candidate	PAMELA HORNBERGER	PAMELA HORNBERGER
Candidate	PATRICK DUVENDECK	PATRICK DUVENDECK
Candidate	PATRICK O'NEAL BURNEY	PATRICK O'NEAL BURNEY
Candidate	PATTY MALOWNEY	PATTY MALOWNEY
Candidate	PAUL BROWN	PAUL BROWN
Candidate	PAUL MANLEY	PAUL MANLEY
Candidate	PAUL MITCHELL	PAUL MITCHELL
Candidate	PAUL R. FRANCIS	PAUL R. FRANCIS
Candidate	PAUL WOJNO	PAUL WOJNO
Candidate	PAULINE MONTIE	PAULINE MONTIE
Candidate	PAULINE WENDZEL	PAULINE WENDZEL
Candidate	PETER J. LUCIDO	PETER J. LUCIDO
Candidate	PETER MACGREGOR	PETER MACGREGOR
Candidate	PHIL GREEN	PHIL GREEN
Candidate	PHIL PHELPS	PHIL PHELPS
Candidate	PHILIP KOLODY	PHILIP KOLODY
Candidate	POPPY SIAS-HERNANDEZ	POPPY SIAS-HERNANDEZ
Candidate	RACHEL HOOD	RACHEL HOOD
Candidate	RASHIDA TLAIB	RASHIDA TLAIB
Candidate	RAYMOND A. HALL	RAYMOND A. HALL
Candidate	REBEKAH WARREN	REBEKAH WARREN
Candidate	RENEE WATSON	RENEE WATSON
Candidate	RICHARD ZEILE	RICHARD ZEILE
Candidate	RICK OUTMAN	RICK OUTMAN
Candidate	RITA ROSS	RITA ROSS
Candidate	ROB DAVIDSON	ROB DAVIDSON
Candidate	ROBERT GALE	ROBERT GALE
Candidate	ROBERT M. ALWAY	ROBERT M. ALWAY
Candidate	ROBERT MURPHY	ROBERT MURPHY
Candidate	ROBERT VANNOLLER	ROBERT VANNOLLER
Candidate	ROBERT WITTENBERG	ROBERT WITTENBERG
Candidate	ROBIN LEA LAURAIN	ROBIN LEA LAURAIN
Candidate	ROBIN LEE SANDERS	ROBIN LEE SANDERS
Candidate	RODNEY WAKEMAN	RODNEY WAKEMAN
Candidate	ROGER HAUCK	ROGER HAUCK
Candidate	ROGER VICTORY	ROGER VICTORY
Candidate	RON DRAAYER	RON DRAAYER
Candidate	RONALD A. MUSZYNSKI	RONALD A. MUSZYNSKI
Candidate	RONALD E. GRAESER	RONALD E. GRAESER
Candidate	RONALD HAWKINS	RONALD HAWKINS
Candidate	RONNIE D. PETERSON	RONNIE D. PETERSON
Candidate	ROSALINDA HERNANDEZ	ROSALINDA HERNANDEZ
Candidate	ROSEMARY BAYER	ROSEMARY BAYER
Candidate	ROYCE KINNIEBREW	ROYCE KINNIEBREW
Candidate	RUTH JOHNSON	RUTH JOHNSON
Candidate	RYAN BERMAN	RYAN BERMAN
Candidate	RYAN MANIER	RYAN MANIER
Candidate	SAM JOHNSON	SAM JOHNSON
Candidate	SAMUEL BAGENSTOS	SAMUEL BAGENSTOS
Candidate	SANDY CLARKE	SANDY CLARKE
Candidate	SARA CAMBENSY	SARA CAMBENSY
Candidate	SARAH ANTHONY	SARAH ANTHONY
Candidate	SARAH LIGHTNER	SARAH LIGHTNER
Candidate	SARAH SCHULZ	SARAH SCHULZ
Candidate	SCOTT A. VANSINGEL	SCOTT A. VANSINGEL
Candidate	SCOTT DIANDA	SCOTT DIANDA
Candidate	SCOTTY BOMAN	SCOTTY BOMAN
Candidate	SEAN MCCANN	SEAN MCCANN
Candidate	SHANE HERNANDEZ	SHANE HERNANDEZ
Candidate	SHAWN MARIE WINTERS	SHAWN MARIE WINTERS
Candidate	SHEILA TROXEL	SHEILA TROXEL
Candidate	SHELDON A. NEELEY	SHELDON A. NEELEY
Candidate	SHERRY A. WELLS	SHERRY A. WELLS
Candidate	SHERRY GAY DAGNOGO	SHERRY GAY DAGNOGO
Candidate	SHERYL Y. KENNEDY	SHERYL Y. KENNEDY
Candidate	STEFANIE BROWN	STEFANIE BROWN
Candidate	STEPHANIE CHANG	STEPHANIE CHANG
Candidate	STEPHEN J. YOUNG	STEPHEN J. YOUNG
Candidate	STEPHEN L. BORRELLO	STEPHEN L. BORRELLO
Candidate	STEVE MARINO	STEVE MARINO
Candidate	STEVEN JOHNSON	STEVEN JOHNSON
Candidate	SUE ALLOR	SUE ALLOR
Candidate	SUE NORMAN	SUE NORMAN
Candidate	SUSAN KAY KOWALSKI	SUSAN KAY KOWALSKI
Candidate	SYLVIA SANTANA	SYLVIA SANTANA
Candidate	TAMARA C. BARNES	TAMARA C. BARNES
Candidate	TAMI CARLONE	TAMI CARLONE
Candidate	TANYA CABALA	TANYA CABALA
Candidate	TED GERRARD	TED GERRARD
Candidate	TENISHA YANCEY	TENISHA YANCEY
Candidate	TERESA SPIEGELBERG	TERESA SPIEGELBERG
Candidate	TERI AIUTO	TERI AIUTO
Candidate	TERRI MCKINNON	TERRI MCKINNON
Candidate	TERRY J. SABO	TERRY J. SABO
Candidate	THEODORE ALFONSETTI III	THEODORE ALFONSETTI III
Candidate	THOMAS A. ALBERT	THOMAS A. ALBERT
Candidate	THOMAS REPASKY	THOMAS REPASKY
Candidate	TIFFANY TILLEY	TIFFANY TILLEY
Candidate	TIM ORZECHOWSKI	TIM ORZECHOWSKI
Candidate	TIM SCHAIBERGER	TIM SCHAIBERGER
Candidate	TIM SNELLER	TIM SNELLER
Candidate	TIM WALBERG	TIM WALBERG
Candidate	TIM YOW	TIM YOW
Candidate	TIMOTHY COON	TIMOTHY COON
Candidate	TIMOTHY D. CARRIER	TIMOTHY D. CARRIER
Candidate	TIMOTHY JOE PRANTLE	TIMOTHY JOE PRANTLE
Candidate	TODD SCHLEIGER	TODD SCHLEIGER
Candidate	TOM BAGWELL	TOM BAGWELL
Candidate	TOM BARRETT	TOM BARRETT
Candidate	TOM LEONARD	TOM LEONARD
Candidate	TOMMY BRANN	TOMMY BRANN
Candidate	TRACE FISHER	TRACE FISHER
Candidate	TRAVIS WINES	TRAVIS WINES
Candidate	TRISTON COLE	TRISTON COLE
Candidate	TYLER PALMER	TYLER PALMER
Candidate	TYRONE CARTER	TYRONE CARTER
Candidate	VAL COCHRAN TOOPS	VAL COCHRAN TOOPS
Candidate	VALERIE L. WILLIS	VALERIE L. WILLIS
Candidate	VALERIE R. PARKER	VALERIE R. PARKER
Candidate	VANESSA GUERRA	VANESSA GUERRA
Candidate	WADE PAUL ROBERTS	WADE PAUL ROBERTS
Candidate	WAYNE SCHMIDT	WAYNE SCHMIDT
Candidate	WENDELL L. BYRD	WENDELL L. BYRD
Candidate	WILLIAM BAKER	WILLIAM BAKER
Candidate	WILLIAM BRANG	WILLIAM BRANG
Candidate	WILLIAM COBBS	WILLIAM COBBS
Candidate	WILLIAM F. WHITE	WILLIAM F. WHITE
Candidate	WILLIAM J. SOWERBY	WILLIAM J. SOWERBY
