cdf_element	cdf_internal_name	raw_identifier_value
Candidate	José Daniel (Chapa) Rodríguez	José Daniel (Chapa) Rodríguez
Candidate	José F. Cintrón	José F. Cintrón
Candidate	José Javier Muñiz Quiñones	José Javier Muñiz Quiñones
Candidate	Juan 'Cholo' Lebrón López	Juan 'Cholo' Lebrón López
Candidate	Juan (Tito) Gómez	Juan (Tito) Gómez
Candidate	Juan Dalmau Ramírez	Juan Dalmau Ramírez
Candidate	Juan José Santiago Nieves	Juan José Santiago Nieves
Candidate	Juan Oscar Morales	Juan Oscar Morales
Candidate	Juan R. Mari Pesquera	Juan R. Mari Pesquera
Candidate	Juan Torres	Juan Torres
Candidate	Julio Ángel Vargas Cruz	Julio Ángel Vargas Cruz
Candidate	Justo Echevarría	Justo Echevarría
Candidate	Kebin Andrés Maldonado Martiz	Kebin Andrés Maldonado Martiz
Candidate	Lisandro (Saso) Morales Vázquez	Lisandro (Saso) Morales Vázquez
Candidate	Lousif Antonio Nevárez De Gracia	Lousif Antonio Nevárez De Gracia
Candidate	Luis (Jr) Pérez Ortiz	Luis (Jr) Pérez Ortiz
Candidate	Luis (Quiquin) Salinas	Luis (Quiquin) Salinas
Candidate	Luis A. Cruz Batista	Luis A. Cruz Batista
Candidate	Luis Alberto Cortés	Luis Alberto Cortés
Candidate	Luis Antonio Ferrer Rivera	Luis Antonio Ferrer Rivera
Candidate	Luis Berdiel	Luis Berdiel
Candidate	Luis Collazo Negrón	Luis Collazo Negrón
Candidate	Luis Daniel Muñiz	Luis Daniel Muñiz
Candidate	Luis Daniel Rivera Filomeno	Luis Daniel Rivera Filomeno
Candidate	Luis Domenech Sepúlveda	Luis Domenech Sepúlveda
Candidate	Luis Enrique Romero Nieves	Luis Enrique Romero Nieves
Candidate	Luis Ibrahyn Casiano Rodríguez	Luis Ibrahyn Casiano Rodríguez
Candidate	Luis Ramón (Narmito) Ortiz Lugo	Luis Ramón (Narmito) Ortiz Lugo
Candidate	Luis Raúl Torres Cruz	Luis Raúl Torres Cruz
Candidate	Luis Roberto Piñero	Luis Roberto Piñero
Candidate	Luis Yordán Frau	Luis Yordán Frau
Candidate	Luz (Lucy) Álvarez Rodríguez	Luz (Lucy) Álvarez Rodríguez
Candidate	Lydia A. Ramos Iraldo	Lydia A. Ramos Iraldo
Candidate	Lydia Méndez	Lydia Méndez
Candidate	Magdiel Colón	Magdiel Colón
Candidate	Maikel González Alvarado	Maikel González Alvarado
Candidate	Manuel Alonso López	Manuel Alonso López
Candidate	Manuel Calderón Cerame	Manuel Calderón Cerame
Candidate	Manuel O. Claudio Rodríguez	Manuel O. Claudio Rodríguez
Candidate	Marcos Fabián González	Marcos Fabián González
Candidate	Marially González	Marially González
Candidate	Marian Ortiz Vargas	Marian Ortiz Vargas
Candidate	Maricarmen Mas Rodríguez	Maricarmen Mas Rodríguez
Candidate	Marilú Guzmán	Marilú Guzmán
Candidate	Mario Maldonado Ramírez	Mario Maldonado Ramírez
Candidate	Marisol Quiñones Algarín	Marisol Quiñones Algarín
Candidate	Marisol Vega Muñiz	Marisol Vega Muñiz
Candidate	Marissa 'Marissita' Jiménez	Marissa 'Marissita' Jiménez
Candidate	Maritza Maymí Hernández	Maritza Maymí Hernández
Candidate	María I. Vargas Cáceres	María I. Vargas Cáceres
Candidate	Mayra Vicil Bernier	Mayra Vicil Bernier
Candidate	Migdalia González	Migdalia González
Candidate	Migdalia Padilla Alvelo	Migdalia Padilla Alvelo
Candidate	Miguel Laureano	Miguel Laureano
Candidate	Milagros Martínez Pérez	Milagros Martínez Pérez
Candidate	Moraima Rodríguez Vélez	Moraima Rodríguez Vélez
Candidate	Myrna Conty	Myrna Conty
Candidate	Nayda Venegas Brown	Nayda Venegas Brown
Candidate	Nelson Cruz 'El Vigilante'	Nelson Cruz 'El Vigilante'
Candidate	Nitza Morán	Nitza Morán
Candidate	Noelia Ramos Vázquez	Noelia Ramos Vázquez
Candidate	Noemí Andújar	Noemí Andújar
Candidate	Noé Ramírez Ramírez	Noé Ramírez Ramírez
Candidate	Orlando Aponte Rosario	Orlando Aponte Rosario
Candidate	Paul Rodríguez González	Paul Rodríguez González
Candidate	Pedro G. Acevedo Vargas	Pedro G. Acevedo Vargas
Candidate	Pedro J (Pellé) Santiago Guzmán	Pedro J (Pellé) Santiago Guzmán
Candidate	Pedro Juan Méndez Acosta	Pedro Juan Méndez Acosta
Candidate	Pedro Pierluisi	Pedro Pierluisi
Candidate	Rafael (Tatito) Hernández	Rafael (Tatito) Hernández
Candidate	Rafael Alejandro Rosario Rivera	Rafael Alejandro Rosario Rivera
Candidate	Rafael June Rivera	Rafael June Rivera
Candidate	Rafaela Esteves Agramonte	Rafaela Esteves Agramonte
Candidate	Ramón 'Ramoncito' Ruiz	Ramón 'Ramoncito' Ruiz
Candidate	Ramón Luis Cruz Burgos	Ramón Luis Cruz Burgos
Candidate	Raúl Iván Colón Rodríguez	Raúl Iván Colón Rodríguez
Candidate	Reginald 'Reggie' Smith Pizarro	Reginald 'Reggie' Smith Pizarro
Candidate	Reginald M. Carrasquillo	Reginald M. Carrasquillo
Candidate	Reinaldo Colón Vega	Reinaldo Colón Vega
Candidate	Ricardo Chino Rey Ocasio	Ricardo Chino Rey Ocasio
Candidate	Ricardo Díaz Maldonado	Ricardo Díaz Maldonado
Candidate	Ricardo Rodríguez Quiles	Ricardo Rodríguez Quiles
Candidate	Roberto Jusino Serrano	Roberto Jusino Serrano
Candidate	Roberto Rivera Olivencia	Roberto Rivera Olivencia
Candidate	Roberto Rivera Ruiz De Porras	Roberto Rivera Ruiz De Porras
Candidate	Roberto Zayas	Roberto Zayas
Candidate	Rosa Seguí	Rosa Seguí
Candidate	Rosamar Trujillo Plumey	Rosamar Trujillo Plumey
Candidate	Rosario (Tata) Ortiz	Rosario (Tata) Ortiz
Candidate	Roy Ayala Pérez	Roy Ayala Pérez
Candidate	Rubén Soto Rivera	Rubén Soto Rivera
Candidate	Ruthie Arroyo	Ruthie Arroyo
Candidate	Saimé Figueroa Rodríguez	Saimé Figueroa Rodríguez
Candidate	Samuel (Sammy) Pagán Cuadrado	Samuel (Sammy) Pagán Cuadrado
Candidate	Santiago Concepción Cajigas	Santiago Concepción Cajigas
Candidate	Sergio E. Estevez	Sergio E. Estevez
Candidate	Sol Higgins	Sol Higgins
Candidate	Tiffany Rohena	Tiffany Rohena
Candidate	Tomás Flores Torres	Tomás Flores Torres
Candidate	Urayoán Hernández Alvarado	Urayoán Hernández Alvarado
Candidate	Vimarie Peña Dávila	Vimarie Peña Dávila
Candidate	Víctor Alvarado Guzmán	Víctor Alvarado Guzmán
Candidate	Víctor Parés	Víctor Parés
Candidate	Víctor Torres	Víctor Torres
Candidate	Wanda Cruz	Wanda Cruz
Candidate	Wanda Del Valle Correa	Wanda Del Valle Correa
Candidate	Wanda N. Alemán Alemán	Wanda N. Alemán Alemán
Candidate	Wilson Román	Wilson Román
Candidate	Xander Torres	Xander Torres
Candidate	Yadira Vázquez Rivera	Yadira Vázquez Rivera
Candidate	Yahaira Velázquez Correa	Yahaira Velázquez Correa
Candidate	Yamilet González Alicea	Yamilet González Alicea
Candidate	Yamira Colón Rosa	Yamira Colón Rosa
Candidate	Yashira Lebrón Rodríguez	Yashira Lebrón Rodríguez
Candidate	Yazzer Morales Díaz	Yazzer Morales Díaz
Candidate	Yelitza Lucena Quiles	Yelitza Lucena Quiles
Candidate	Zayira Jordán Conde	Zayira Jordán Conde
Candidate	Ángel 'Chayanne' Martínez	Ángel 'Chayanne' Martínez
Candidate	Ángel (Tito) Fourquet	Ángel (Tito) Fourquet
Candidate	Ángel Bulerín	Ángel Bulerín
Candidate	Ángel Comas	Ángel Comas
Candidate	Ángel L. Alicea Montañez (Luigi)	Ángel L. Alicea Montañez (Luigi)
Candidate	Ángel Matos García	Ángel Matos García
Candidate	Ángel Osorio Vélez	Ángel Osorio Vélez
Candidate	Ángel Peña Jr.	Ángel Peña Jr.
Candidate	Ángel R. (Rafita) Santana	Ángel R. (Rafita) Santana
CandidateContest	PR Attorney General	PR Attorney General
CandidateContest	PR Governor	PR Governor
CandidateContest	PR House District 1	PR House District 1
CandidateContest	PR House District 10	PR House District 10
CandidateContest	PR House District 11	PR House District 11
CandidateContest	PR House District 12	PR House District 12
CandidateContest	PR House District 13	PR House District 13
CandidateContest	PR House District 14	PR House District 14
CandidateContest	PR House District 15	PR House District 15
CandidateContest	PR House District 16	PR House District 16
CandidateContest	PR House District 17	PR House District 17
CandidateContest	PR House District 18	PR House District 18
CandidateContest	PR House District 19	PR House District 19
CandidateContest	PR House District 2	PR House District 2
CandidateContest	PR House District 20	PR House District 20
CandidateContest	PR House District 21	PR House District 21
CandidateContest	PR House District 22	PR House District 22
CandidateContest	PR House District 23	PR House District 23
CandidateContest	PR House District 24	PR House District 24
CandidateContest	PR House District 25	PR House District 25
CandidateContest	PR House District 26	PR House District 26
CandidateContest	PR House District 27	PR House District 27
CandidateContest	PR House District 28	PR House District 28
CandidateContest	PR House District 29	PR House District 29
CandidateContest	PR House District 3	PR House District 3
CandidateContest	PR House District 30	PR House District 30
CandidateContest	PR House District 31	PR House District 31
CandidateContest	PR House District 32	PR House District 32
CandidateContest	PR House District 33	PR House District 33
CandidateContest	PR House District 34	PR House District 34
CandidateContest	PR House District 35	PR House District 35
CandidateContest	PR House District 36	PR House District 36
CandidateContest	PR House District 37	PR House District 37
CandidateContest	PR House District 38	PR House District 38
CandidateContest	PR House District 39	PR House District 39
CandidateContest	PR House District 4	PR House District 4
CandidateContest	PR House District 40	PR House District 40
CandidateContest	PR House District 5	PR House District 5
CandidateContest	PR House District 6	PR House District 6
CandidateContest	PR House District 7	PR House District 7
CandidateContest	PR House District 8	PR House District 8
CandidateContest	PR House District 9	PR House District 9
CandidateContest	PR Lieutenant Governor	PR Lieutenant Governor
CandidateContest	PR Secretary of State	PR Secretary of State
CandidateContest	PR Senate District 1	PR Senate District 1
CandidateContest	PR Senate District 2	PR Senate District 2
CandidateContest	PR Senate District 3	PR Senate District 3
CandidateContest	PR Senate District 4	PR Senate District 4
CandidateContest	PR Senate District 5	PR Senate District 5
CandidateContest	PR Senate District 6	PR Senate District 6
CandidateContest	PR Senate District 7	PR Senate District 7
CandidateContest	PR Senate District 8	PR Senate District 8
CandidateContest	PR Treasurer	PR Treasurer
CandidateContest	US House PR District 1	US House PR District 1
CandidateContest	US President (PR)	US President (PR)
CandidateContest	US Resident Commissioner (PR)	US Resident Commissioner (PR)
CandidateContest	US Senate PR	US Senate PR
Election	2016 General	2016 General
Election	2018 General	2018 General
Election	2020 General	2020 General
Election	2020 Primary	2020 Primary
Party	Candidato Independiente	(Ind.)
Party	Candidato Independiente	Ind.
Party	Democratic Party	Democratic Party
Party	Green Party	Green Party
Party	Libertarian Party	Libertarian Party
Party	Movimiento Victoria Ciudadana	(MVC)
Party	Movimiento Victoria Ciudadana	MVC
Party	Partido Independentista Puertorriqueño	(PIP)
Party	Partido Independentista Puertorriqueño	PIP
Party	Partido Nuevo Progresista	(PNP)
Party	Partido Nuevo Progresista	PNP
Party	Partido Popular Democrático	(PPD)
Party	Partido Popular Democrático	PPD
Party	Proyecto Dignidad	(PD)
Party	Proyecto Dignidad	PD
Party	Republican Party	Republican Party
ReportingUnit	Puerto Rico	Puerto-Rico
ReportingUnit	Puerto Rico;Adjuntas Municipio	Adjuntas
ReportingUnit	Puerto Rico;Adjuntas Municipio	fips72001
ReportingUnit	Puerto Rico;Aguada Municipio	Aguada
ReportingUnit	Puerto Rico;Aguada Municipio	fips72003
ReportingUnit	Puerto Rico;Aguadilla Municipio	Aguadilla
ReportingUnit	Puerto Rico;Aguadilla Municipio	fips72005
ReportingUnit	Puerto Rico;Aguas Buenas Municipio	Aguas Buenas
ReportingUnit	Puerto Rico;Aguas Buenas Municipio	fips72007
ReportingUnit	Puerto Rico;Aibonito Municipio	Aibonito
ReportingUnit	Puerto Rico;Aibonito Municipio	fips72009
ReportingUnit	Puerto Rico;Arecibo Municipio	Arecibo
ReportingUnit	Puerto Rico;Arecibo Municipio	fips72013
ReportingUnit	Puerto Rico;Arroyo Municipio	Arroyo
ReportingUnit	Puerto Rico;Arroyo Municipio	fips72015
ReportingUnit	Puerto Rico;Añasco Municipio	Añasco
ReportingUnit	Puerto Rico;Añasco Municipio	fips72011
ReportingUnit	Puerto Rico;Barceloneta Municipio	Barceloneta
ReportingUnit	Puerto Rico;Barceloneta Municipio	fips72017
ReportingUnit	Puerto Rico;Barranquitas Municipio	Barranquitas
ReportingUnit	Puerto Rico;Barranquitas Municipio	fips72019
ReportingUnit	Puerto Rico;Bayamón Municipio	Bayamón
ReportingUnit	Puerto Rico;Bayamón Municipio	fips72021
ReportingUnit	Puerto Rico;Cabo Rojo Municipio	Cabo Rojo
ReportingUnit	Puerto Rico;Cabo Rojo Municipio	fips72023
ReportingUnit	Puerto Rico;Caguas Municipio	Caguas
ReportingUnit	Puerto Rico;Caguas Municipio	fips72025
ReportingUnit	Puerto Rico;Camuy Municipio	Camuy
ReportingUnit	Puerto Rico;Camuy Municipio	fips72027
ReportingUnit	Puerto Rico;Canóvanas Municipio	Canóvanas
ReportingUnit	Puerto Rico;Canóvanas Municipio	fips72029
ReportingUnit	Puerto Rico;Carolina Municipio	Carolina
ReportingUnit	Puerto Rico;Carolina Municipio	fips72031
ReportingUnit	Puerto Rico;Cataño Municipio	Cataño
ReportingUnit	Puerto Rico;Cataño Municipio	fips72033
ReportingUnit	Puerto Rico;Cayey Municipio	Cayey
ReportingUnit	Puerto Rico;Cayey Municipio	fips72035
ReportingUnit	Puerto Rico;Ceiba Municipio	Ceiba
ReportingUnit	Puerto Rico;Ceiba Municipio	fips72037
ReportingUnit	Puerto Rico;Ciales Municipio	Ciales
ReportingUnit	Puerto Rico;Ciales Municipio	fips72039
ReportingUnit	Puerto Rico;Cidra Municipio	Cidra
ReportingUnit	Puerto Rico;Cidra Municipio	fips72041
ReportingUnit	Puerto Rico;Coamo Municipio	Coamo
ReportingUnit	Puerto Rico;Coamo Municipio	fips72043
ReportingUnit	Puerto Rico;Comerío Municipio	Comerío
ReportingUnit	Puerto Rico;Comerío Municipio	fips72045
ReportingUnit	Puerto Rico;Corozal Municipio	Corozal
ReportingUnit	Puerto Rico;Corozal Municipio	fips72047
ReportingUnit	Puerto Rico;Culebra Municipio	Culebra
ReportingUnit	Puerto Rico;Culebra Municipio	fips72049
ReportingUnit	Puerto Rico;Dorado Municipio	Dorado
ReportingUnit	Puerto Rico;Dorado Municipio	fips72051
ReportingUnit	Puerto Rico;Fajardo Municipio	Fajardo
ReportingUnit	Puerto Rico;Fajardo Municipio	fips72053
ReportingUnit	Puerto Rico;Florida Municipio	Florida
ReportingUnit	Puerto Rico;Florida Municipio	fips72054
ReportingUnit	Puerto Rico;Guayama Municipio	Guayama
ReportingUnit	Puerto Rico;Guayama Municipio	fips72057
ReportingUnit	Puerto Rico;Guayanilla Municipio	Guayanilla
ReportingUnit	Puerto Rico;Guayanilla Municipio	fips72059
ReportingUnit	Puerto Rico;Guaynabo Municipio	Guaynabo
ReportingUnit	Puerto Rico;Guaynabo Municipio	fips72061
ReportingUnit	Puerto Rico;Gurabo Municipio	Gurabo
ReportingUnit	Puerto Rico;Gurabo Municipio	fips72063
ReportingUnit	Puerto Rico;Guánica Municipio	Guánica
ReportingUnit	Puerto Rico;Guánica Municipio	fips72055
ReportingUnit	Puerto Rico;Hatillo Municipio	Hatillo
ReportingUnit	Puerto Rico;Hatillo Municipio	fips72065
ReportingUnit	Puerto Rico;Hormigueros Municipio	Hormigueros
ReportingUnit	Puerto Rico;Hormigueros Municipio	fips72067
ReportingUnit	Puerto Rico;Humacao Municipio	Humacao
ReportingUnit	Puerto Rico;Humacao Municipio	fips72069
ReportingUnit	Puerto Rico;Isabela Municipio	Isabela
ReportingUnit	Puerto Rico;Isabela Municipio	fips72071
ReportingUnit	Puerto Rico;Jayuya Municipio	Jayuya
ReportingUnit	Puerto Rico;Jayuya Municipio	fips72073
ReportingUnit	Puerto Rico;Juana Díaz Municipio	Juana Díaz
ReportingUnit	Puerto Rico;Juana Díaz Municipio	fips72075
ReportingUnit	Puerto Rico;Juncos Municipio	Juncos
ReportingUnit	Puerto Rico;Juncos Municipio	fips72077
ReportingUnit	Puerto Rico;Lajas Municipio	Lajas
ReportingUnit	Puerto Rico;Lajas Municipio	fips72079
ReportingUnit	Puerto Rico;Lares Municipio	Lares
ReportingUnit	Puerto Rico;Lares Municipio	fips72081
ReportingUnit	Puerto Rico;Las Marías Municipio	Las Marías
ReportingUnit	Puerto Rico;Las Marías Municipio	fips72083
ReportingUnit	Puerto Rico;Las Piedras Municipio	Las Piedras
ReportingUnit	Puerto Rico;Las Piedras Municipio	fips72085
ReportingUnit	Puerto Rico;Loíza Municipio	Loíza
ReportingUnit	Puerto Rico;Loíza Municipio	fips72087
ReportingUnit	Puerto Rico;Luquillo Municipio	Luquillo
ReportingUnit	Puerto Rico;Luquillo Municipio	fips72089
ReportingUnit	Puerto Rico;Manatí Municipio	Manatí
ReportingUnit	Puerto Rico;Manatí Municipio	fips72091
ReportingUnit	Puerto Rico;Maricao Municipio	Maricao
ReportingUnit	Puerto Rico;Maricao Municipio	fips72093
ReportingUnit	Puerto Rico;Maunabo Municipio	Maunabo
ReportingUnit	Puerto Rico;Maunabo Municipio	fips72095
ReportingUnit	Puerto Rico;Mayagüez Municipio	Mayagüez
ReportingUnit	Puerto Rico;Mayagüez Municipio	fips72097
ReportingUnit	Puerto Rico;Moca Municipio	Moca
ReportingUnit	Puerto Rico;Moca Municipio	fips72099
ReportingUnit	Puerto Rico;Morovis Municipio	Morovis
ReportingUnit	Puerto Rico;Morovis Municipio	fips72101
ReportingUnit	Puerto Rico;Naguabo Municipio	Naguabo
ReportingUnit	Puerto Rico;Naguabo Municipio	fips72103
ReportingUnit	Puerto Rico;Naranjito Municipio	Naranjito
ReportingUnit	Puerto Rico;Naranjito Municipio	fips72105
ReportingUnit	Puerto Rico;Orocovis Municipio	Orocovis
ReportingUnit	Puerto Rico;Orocovis Municipio	fips72107
ReportingUnit	Puerto Rico;PR House District 1	Puerto-Rico;PR House District 1
ReportingUnit	Puerto Rico;PR House District 10	Puerto-Rico;PR House District 10
ReportingUnit	Puerto Rico;PR House District 11	Puerto-Rico;PR House District 11
ReportingUnit	Puerto Rico;PR House District 12	Puerto-Rico;PR House District 12
ReportingUnit	Puerto Rico;PR House District 13	Puerto-Rico;PR House District 13
ReportingUnit	Puerto Rico;PR House District 14	Puerto-Rico;PR House District 14
ReportingUnit	Puerto Rico;PR House District 15	Puerto-Rico;PR House District 15
ReportingUnit	Puerto Rico;PR House District 16	Puerto-Rico;PR House District 16
ReportingUnit	Puerto Rico;PR House District 17	Puerto-Rico;PR House District 17
ReportingUnit	Puerto Rico;PR House District 18	Puerto-Rico;PR House District 18
ReportingUnit	Puerto Rico;PR House District 19	Puerto-Rico;PR House District 19
ReportingUnit	Puerto Rico;PR House District 2	Puerto-Rico;PR House District 2
ReportingUnit	Puerto Rico;PR House District 20	Puerto-Rico;PR House District 20
ReportingUnit	Puerto Rico;PR House District 21	Puerto-Rico;PR House District 21
ReportingUnit	Puerto Rico;PR House District 22	Puerto-Rico;PR House District 22
ReportingUnit	Puerto Rico;PR House District 23	Puerto-Rico;PR House District 23
ReportingUnit	Puerto Rico;PR House District 24	Puerto-Rico;PR House District 24
ReportingUnit	Puerto Rico;PR House District 25	Puerto-Rico;PR House District 25
ReportingUnit	Puerto Rico;PR House District 26	Puerto-Rico;PR House District 26
ReportingUnit	Puerto Rico;PR House District 27	Puerto-Rico;PR House District 27
ReportingUnit	Puerto Rico;PR House District 28	Puerto-Rico;PR House District 28
ReportingUnit	Puerto Rico;PR House District 29	Puerto-Rico;PR House District 29
ReportingUnit	Puerto Rico;PR House District 3	Puerto-Rico;PR House District 3
ReportingUnit	Puerto Rico;PR House District 30	Puerto-Rico;PR House District 30
ReportingUnit	Puerto Rico;PR House District 31	Puerto-Rico;PR House District 31
ReportingUnit	Puerto Rico;PR House District 32	Puerto-Rico;PR House District 32
ReportingUnit	Puerto Rico;PR House District 33	Puerto-Rico;PR House District 33
ReportingUnit	Puerto Rico;PR House District 34	Puerto-Rico;PR House District 34
ReportingUnit	Puerto Rico;PR House District 35	Puerto-Rico;PR House District 35
ReportingUnit	Puerto Rico;PR House District 36	Puerto-Rico;PR House District 36
ReportingUnit	Puerto Rico;PR House District 37	Puerto-Rico;PR House District 37
ReportingUnit	Puerto Rico;PR House District 38	Puerto-Rico;PR House District 38
ReportingUnit	Puerto Rico;PR House District 39	Puerto-Rico;PR House District 39
ReportingUnit	Puerto Rico;PR House District 4	Puerto-Rico;PR House District 4
ReportingUnit	Puerto Rico;PR House District 40	Puerto-Rico;PR House District 40
ReportingUnit	Puerto Rico;PR House District 5	Puerto-Rico;PR House District 5
ReportingUnit	Puerto Rico;PR House District 6	Puerto-Rico;PR House District 6
